Track,Artist,Listeners,Playcount,Album,Tags,URL
Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",931,3279,N/A,[],"https://www.last.fm/music/Bad+Bunny,+Prince+Royce,+J+Balvin,+Mambo+Kingz,+Dj+Luian/_/Sensualidad"
Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",662,2958,N/A,[],"https://www.last.fm/music/Dalex,+Lenny+Tav%C3%A1rez,+Chencho+Corleone,+Juhn,+D%C3%ADmelo+Flow/_/Hola+-+Remix"
Los Malvekes,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",598,2356,N/A,[],"https://www.last.fm/music/Cris+Mj,+Marcianeke,+Simon+la+Letra,+Stars+Music+Chile/_/Los+Malvekes"
Te Busco,"Cosculluela, Nicky Jam",437,1814,N/A,[],"https://www.last.fm/music/Cosculluela,+Nicky+Jam/_/Te+Busco"
Chica Ideal,"Sebastian Yatra, Guaynaa",427,1738,N/A,[],"https://www.last.fm/music/Sebastian+Yatra,+Guaynaa/_/Chica+Ideal"
Bandido,"Myke Towers, Juhn",1144,4128,N/A,[],"https://www.last.fm/music/Myke+Towers,+Juhn/_/Bandido"
Pa Mí - Remix,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",479,1955,N/A,[],"https://www.last.fm/music/Dalex,+Rafa+Pab%C3%B6n,+KHEA,+Sech,+Feid,+Cazzu,+Lenny+Tav%C3%A1rez/_/Pa+M%C3%AD+-+Remix"
Tuyo,Mora,79465,1529074,Primer Dia de Clases,['Reggaeton'],https://www.last.fm/music/Mora/_/Tuyo
CONTIGO VOY A MUERTE,"KAROL G, Camilo",721,3434,N/A,[],"https://www.last.fm/music/KAROL+G,+Camilo/_/CONTIGO+VOY+A+MUERTE"
HIBIKI,"Bad Bunny, Mora",2555,15322,N/A,[],"https://www.last.fm/music/Bad+Bunny,+Mora/_/HIBIKI"
Tigini - Remix,"Rvfv, Kikimoteleba, Wesh Music",7,10,N/A,[],"https://www.last.fm/music/Rvfv,+Kikimoteleba,+Wesh+Music/_/Tigini+-+Remix"
El Mismo Aire - con Pablo Alborán,"Camilo, Pablo Alborán",469,2846,N/A,[],"https://www.last.fm/music/Camilo,+Pablo+Albor%C3%A1n/_/El+Mismo+Aire+-+con+Pablo+Albor%C3%A1n"
Piel,"Tiago PZK, Ke Personajes",749,5591,N/A,[],"https://www.last.fm/music/Tiago+PZK,+Ke+Personajes/_/Piel"
Mala Fama,Danna Paola,85852,847457,Latino Hits,"['bop', 'Reggaeton', 'Mexican Diva', 'Reggaeton mexicano']",https://www.last.fm/music/Danna+Paola/_/Mala+Fama
Holanda,JHAYCO,96258,1060639,Holanda,"['Reggaeton', 'guilty pleasure']",https://www.last.fm/music/Jhayco/_/Holanda
ASI ES LA VIDA,"Enrique Iglesias, Maria Becerra",889,4518,N/A,[],"https://www.last.fm/music/Enrique+Iglesias,+Maria+Becerra/_/ASI+ES+LA+VIDA"
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",2002,10670,N/A,[],"https://www.last.fm/music/Tainy,+Bad+Bunny,+Julieta+Venegas/_/Lo+Siento+BB:%2F+(with+Bad+Bunny+&+Julieta+Venegas)"
Qué Pecao,"Manuel Turizo, Kapo",182,841,N/A,[],"https://www.last.fm/music/Manuel+Turizo,+Kapo/_/Qu%C3%A9+Pecao"
BBY BOO - REMIX,"iZaak, JHAYCO, Anuel AA",332,2503,N/A,[],"https://www.last.fm/music/iZaak,+JHAYCO,+Anuel+AA/_/BBY+BOO+-+REMIX"
Ya No Tiene Novio,"Sebastian Yatra, Mau y Ricky",856,3385,N/A,[],"https://www.last.fm/music/Sebastian+Yatra,+Mau+y+Ricky/_/Ya+No+Tiene+Novio"
Pobre Diabla,Don Omar,138180,576141,The Last Don,"['Reggaeton', 'latin', 'spanish', 'don omar', 'dance']",https://www.last.fm/music/Don+Omar/_/Pobre+Diabla
Chillax (feat. Ky-Mani Marley),"Farruko, Ky-Mani Marley",321,1152,N/A,[],"https://www.last.fm/music/Farruko,+Ky-Mani+Marley/_/Chillax+(feat.+Ky-Mani+Marley)"
No Te Hagas,"Jory Boy, Bad Bunny",979,5157,N/A,[],"https://www.last.fm/music/Jory+Boy,+Bad+Bunny/_/No+Te+Hagas"
Me Voy,Julieta Venegas,297624,2042840,Limón y Sal,"['pop', 'spanish', 'latin', 'julieta venegas', 'female vocalists']",https://www.last.fm/music/Julieta+Venegas/_/Me+Voy
Choca,Plan B,58029,349972,Love And Sex,"['Reggaeton', 'pop', 'latin', 'sex', 'Perreo']",https://www.last.fm/music/Plan+B/_/Choca
TRAQUETO,"iZaak, Clarent",76,725,N/A,[],"https://www.last.fm/music/iZaak,+Clarent/_/TRAQUETO"
Una Vaina Loca,Fuego,125312,898687,Chosen Few Urbano: El Journey,"['Una vaina loca', 'latin']",https://www.last.fm/music/Fuego/_/Una+Vaina+Loca
BABY NUEVA,Bad Bunny,103584,885314,nadie sabe lo que va a pasar mañana,['trap'],https://www.last.fm/music/Bad+Bunny/_/BABY+NUEVA
"Ay, DiOs Mío!",KAROL G,104240,890500,N/A,"['latin', 'Reggaeton', 'colombian', '2020s']","https://www.last.fm/music/Karol+G/_/Ay,+DiOs+M%C3%ADo%21"
Caramelo - Remix,"Ozuna, KAROL G, Myke Towers",769,3423,N/A,[],"https://www.last.fm/music/Ozuna,+KAROL+G,+Myke+Towers/_/Caramelo+-+Remix"
MR. OCTOBER,Bad Bunny,119297,872294,nadie sabe lo que va a pasar mañana,['rap'],https://www.last.fm/music/Bad+Bunny/_/MR.+OCTOBER
KÁRMIKA,"KAROL G, Bad Gyal, Sean Paul",1904,12365,N/A,[],"https://www.last.fm/music/KAROL+G,+Bad+Gyal,+Sean+Paul/_/K%C3%81RMIKA"
Cuaderno,"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön",545,2156,N/A,[],"https://www.last.fm/music/Dalex,+Nicky+Jam,+Justin+Quiles,+Sech,+Lenny+Tav%C3%A1rez,+Feid,+Rafa+Pab%C3%B6n/_/Cuaderno"
Cuando Te Besé,"Becky G, Paulo Londra",2259,8807,N/A,[],"https://www.last.fm/music/Becky+G,+Paulo+Londra/_/Cuando+Te+Bes%C3%A9"
Caraluna,Bacilos,200259,1261567,Caraluna,"['latin', 'Bacilos - Caraluna', 'latino', 'spanish', 'bacilos']",https://www.last.fm/music/Bacilos/_/Caraluna
Promise (feat. Usher),"Romeo Santos, USHER",561,2012,N/A,[],"https://www.last.fm/music/Romeo+Santos,+Usher/_/Promise+(feat.+Usher)"
Ahora Te Puedes Marchar,Luis Miguel,239984,2031622,Soy Como Quiero Ser,"['pop', 'latin', 'latin pop', 'covers', 'male vocalists']",https://www.last.fm/music/Luis+Miguel/_/Ahora+Te+Puedes+Marchar
Otra Noche en Miami,Bad Bunny,149346,2134481,X 100PRE,"['synthwave', 'trap', 'Hip-Hop', 'rap', 'latin']",https://www.last.fm/music/Bad+Bunny/_/Otra+Noche+en+Miami
TE MUDASTE,Bad Bunny,216229,2499087,EL ÚLTIMO TOUR DEL MUNDO,"['latin', 'Reggaeton', 'rnb', 'rnb reggaeton']",https://www.last.fm/music/Bad+Bunny/_/TE+MUDASTE
Tú Foto,Ozuna,79624,483278,N/A,[],https://www.last.fm/music/Ozuna/_/T%C3%BA+Foto
Relación,Sech,64103,396679,1 of 1,[],https://www.last.fm/music/Sech/_/Relaci%C3%B3n
Dos Mil 16,Bad Bunny,187353,2267728,Un Verano Sin Ti,"['trap', 'cloud rap', 'trap latino']",https://www.last.fm/music/Bad+Bunny/_/Dos+Mil+16
Nunca Es Suficiente,Natalia Lafourcade,171189,1424240,Hasta la Raíz,"['alternative', 'folk', 'indie pop', 'singer-songwriter', 'Love']",https://www.last.fm/music/Natalia+Lafourcade/_/Nunca+es+suficiente
X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel",258,2423,N/A,[],"https://www.last.fm/music/Gonzy,+Saiko,+Arc%C3%A1ngel/_/X%27CLUSIVO+-+REMIX"
Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",205,608,N/A,[],"https://www.last.fm/music/Maluma,+Be%C3%A9le,+Rauw+Alejandro,+Mambo+Kingz,+DJ+Luian,+Darell/_/Aloha"
Cupido,TINI,94333,1272519,N/A,[],https://www.last.fm/music/tINI/_/CUPIDO
Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny",1618,7163,N/A,[],"https://www.last.fm/music/J+Balvin,+Bad+Bunny/_/Si+Tu+Novio+Te+Deja+Sola"
A Ella,KAROL G,54510,340752,N/A,['latin pop'],https://www.last.fm/music/Karol+G/_/A+Ella
La player (Bandolera),Zion & Lennox,68088,449594,La Player (Bandolera),[],https://www.last.fm/music/Zion+&+Lennox/_/La+Player+(Bandolera)
Devuélveme a mi chica,Hombres G,211016,1765455,Los Singles 1985-2005,"['Spanish Rock', 'funny', 'rock en español', '10 of 10 stars', 'tap your foot']",https://www.last.fm/music/Hombres+G/_/Devu%C3%A9lveme+a+Mi+Chica
lo que hay x aquí,Rels B,66681,866926,lo que hay x aquí,[],https://www.last.fm/music/Rels+B/_/lo+que+hay+x+aqu%C3%AD
Sigo Extrañándote,J Balvin,69874,446525,Energía,"['Reggaeton', '2010s']",https://www.last.fm/music/J+Balvin/_/Sigo+Extra%C3%B1%C3%A1ndote
Una Locura,"Ozuna, J Balvin, Chencho Corleone",1145,4382,ENOC,[],"https://www.last.fm/music/Ozuna,+J+Balvin,+Chencho+Corleone/_/Una+Locura"
Permitame (feat. Yandel),"Tony Dize, Yandel",1212,5833,N/A,[],"https://www.last.fm/music/Tony+Dize,+Yandel/_/Permitame+(feat.+Yandel)"
Necio (feat. Carlos Santana),"Romeo Santos, Carlos Santana",1236,7073,N/A,[],"https://www.last.fm/music/Romeo+Santos,+Carlos+Santana/_/Necio+(feat.+Carlos+Santana)"
GATÚBELA,"KAROL G, Maldy",3331,18612,N/A,[],"https://www.last.fm/music/KAROL+G,+Maldy/_/GAT%C3%9ABELA"
TAMBIÉN,Myke Towers,27248,153932,LA PANTERA NEGRA,[],https://www.last.fm/music/Myke+Towers/_/TAMBI%C3%89N
Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",388,1262,N/A,[],"https://www.last.fm/music/Sech,+Ozuna,+Anuel+AA,+Darell,+Nicky+Jam/_/Otro+Trago+-+Remix"
FRIKI,"Feid, KAROL G",1427,8067,INTER SHIBUYA,[],"https://www.last.fm/music/Feid,+KAROL+G/_/FRIKI"
Los Ángeles,Aitana,39342,533831,Los Ángeles,"['electronic', 'electropop', 'tech house', 'slap house', 'Disco']",https://www.last.fm/music/Aitana/_/Los+%C3%81ngeles
Tu Falta De Querer,Mon Laferte,188704,2074489,Mon Laferte (Vol. 1),"['pop', 'chile', 'mon laferte', 'rock', 'beautiful']",https://www.last.fm/music/Mon+Laferte/_/Tu+Falta+De+Querer
"Ciega, Sordomuda",Shakira,213079,1550119,Dónde Están los Ladrones?,"['latin', 'pop', 'Shakira', 'dance', 'singer-songwriter']","https://www.last.fm/music/Shakira/_/Ciega,+Sordomuda"
SIN SEÑAL,"Quevedo, Ovy On The Drums",1024,4883,N/A,[],"https://www.last.fm/music/Quevedo,+Ovy+on+the+Drums/_/SIN+SE%C3%91AL"
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",1216,5776,N/A,[],"https://www.last.fm/music/Arc%C3%A1ngel,+Bad+Bunny,+Mambo+Kingz,+DJ+Luian/_/Tu+No+Vive+Asi+(feat.+Mambo+Kingz+&+DJ+Luian)"
Indeciso,"Reik, J Balvin, Lalo Ebratt",606,2396,FIESTA TIME,[],"https://www.last.fm/music/Reik,+J+Balvin,+Lalo+Ebratt/_/Indeciso"
Cristina,Sebastian Yatra,40901,372073,Hecho x Sebas: Directo al Corazón,"['pop', 'acoustic', 'Reggaeton', 'Colombia', 'latin pop']",https://www.last.fm/music/Sebastian+Yatra/_/Cristina
Aventura,"Lunay, Anuel AA, Ozuna",172,943,N/A,[],"https://www.last.fm/music/Lunay,+Anuel+AA,+Ozuna/_/Aventura"
Mamichula - con Nicki Nicole,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL",1754,12663,N/A,[],"https://www.last.fm/music/Trueno,+NICKI+NICOLE,+Bizarrap,+Taiu,+Tatool/_/Mamichula+-+con+Nicki+Nicole"
Dembow,Danny Ocean,93503,799896,Dembow,[],https://www.last.fm/music/Danny+Ocean/_/Dembow
WANDA,Quevedo,68833,867436,N/A,[],https://www.last.fm/music/Quevedo/_/WANDA
Solita,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",701,2896,N/A,[],"https://www.last.fm/music/Ozuna,+Mambo+Kingz,+DJ+Luian,+Bad+Bunny,+Wisin,+Almighty/_/Solita"
Para No Verte Más,La Mosca,23913,102358,Visperas de Carnaval,"['Rock en Espanol', 'ska', 'spanish', 'pop', 'argentina']",https://www.last.fm/music/La+Mosca+Ts%C3%A9-Ts%C3%A9/_/Para+No+Verte+M%C3%A1s
De Vuelta Pa' La Vuelta,"Daddy Yankee, Marc Anthony",499,1769,N/A,[],"https://www.last.fm/music/Daddy+Yankee,+Marc+Anthony/_/De+Vuelta+Pa%27+La+Vuelta"
Procura,"ChiChi Peralta, Jandy Feliz",1064,3685,N/A,[],"https://www.last.fm/music/CHICHI+PERALTA,+Jandy+Feliz/_/Procura"
A Partir De Hoy,"David Bisbal, Sebastian Yatra",444,1643,N/A,[],"https://www.last.fm/music/David+Bisbal,+Sebastian+Yatra/_/A+Partir+De+Hoy"
Me Fui de Vacaciones,Bad Bunny,166485,1644643,N/A,"['reggae', 'calypso', 'tropical', 'lovers rock', '🏖️']",https://www.last.fm/music/Bad+Bunny/_/me+fui+de+vacaciones
Quiero Bailar,Ivy Queen,119939,690027,Flashback,"['Reggaeton', 'regueton', 'reage', 'gatowope', 'Ivy Queen']",https://www.last.fm/music/Ivy+Queen/_/Quiero+Bailar
LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",433,2172,N/A,[],"https://www.last.fm/music/The+Academy:+Segunda+Misi%C3%B3n,+Sech,+Justin+Quiles,+Lenny+Tav%C3%A1rez,+Dalex,+D%C3%ADmelo+Flow,+Myke+Towers/_/LA+RANGER+(feat.+Myke+Towers)"
POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),"Becky G, Ángela Aguilar, Leonardo Aguilar",518,4277,N/A,[],"https://www.last.fm/music/Becky+G,+%C3%81ngela+Aguilar,+Leonardo+Aguilar/_/POR+EL+CONTRARIO+(with+Angela+Aguilar+&+Leonardo+Aguilar)"
Tal Vez,Paulo Londra,110950,1054385,Tal Vez - Single,"['argentina', 'Reggaeton', 'trap', 'regueton']",https://www.last.fm/music/Paulo+Londra/_/Tal+Vez
Flaca,Andrés Calamaro,207742,1655683,Alta Suciedad,"['Rock Argentino', 'rock en español', 'calamaro', 'spanish', 'Andres Calamaro']",https://www.last.fm/music/Andr%C3%A9s+Calamaro/_/Flaca
Manía Cardiaca,Enjambre,47869,487566,El Segundo Es Felino,"['rock indie', 'Espanol', 'rey pila', 'gg bross', 'free download']",https://www.last.fm/music/Enjambre/_/Man%C3%ADa+Cardiaca
Me Dediqué a Perderte,Alejandro Fernández,78494,508600,N/A,"['spanish', 'mexican', 'salsa', 'latin', 'male vocalists']",https://www.last.fm/music/Alejandro+Fern%C3%A1ndez/_/Me+Dediqu%C3%A9+a+Perderte
Soliá,Bad Bunny,144154,1616191,YHLQMDLG,"['Hip-Hop', 'alternative', 'experimental', 'Reggaeton', 'synthpop']",https://www.last.fm/music/Bad+Bunny/_/Soli%C3%A1
Una Vez,"Bad Bunny, Mora",2630,17776,N/A,[],"https://www.last.fm/music/Bad+Bunny,+Mora/_/Una+Vez"
Un Beso,Aventura,142773,933986,God's Project,"['bachata', 'aventura', 'latin', 'Love', 'latino']",https://www.last.fm/music/Aventura/_/Un+Beso
El Señor de la Noche,Don Omar,55331,293989,El Señor De La Noche,"['Reggaeton', 'spanish', 'pop', 'hot', 'These songs are brilliance']",https://www.last.fm/music/Don+Omar/_/El+Se%C3%B1or+De+La+Noche
Noche De Sexo,"Wisin & Yandel, Romeo Santos",1004,3386,N/A,[],"https://www.last.fm/music/Wisin+&+Yandel,+Romeo+Santos/_/Noche+De+Sexo"
Vete,Bad Bunny,246753,2933626,Vete,"['Reggaeton', 'rnb', 'Hip-Hop', 'latin', 'rap']",https://www.last.fm/music/Bad+Bunny/_/Vete
Corazón partío,Alejandro Sanz,196011,1173724,MTV Unplugged,"['spanish', 'latin', 'Romantica', 'pop', 'alejandro sanz']",https://www.last.fm/music/Alejandro+Sanz/_/Coraz%C3%B3n+part%C3%ADo
Ley universal,Danny Ocean,12398,74293,REFLEXA,[],https://www.last.fm/music/Danny+Ocean/_/Ley+universal
Piscina,"Maria Becerra, Chencho Corleone, Ovy On The Drums",729,3708,N/A,[],"https://www.last.fm/music/Maria+Becerra,+Chencho+Corleone,+Ovy+On+The+Drums/_/Piscina"
Llori Pari,"Alvaro Diaz, Feid, Tainy",953,8664,N/A,[],"https://www.last.fm/music/Alvaro+Diaz,+Feid,+Tainy/_/Llori+Pari"
S E X P L A Y L I S T 1,"Omar Courtz, Rauw Alejandro",278,1189,N/A,[],"https://www.last.fm/music/Omar+Courtz,+Rauw+Alejandro/_/S+E+X+P+L+A+Y+L+I+S+T+1"
Pupilas Lejanas,Los Pericos,87404,482690,Mystic Love,"['reggae', 'argentina', 'Los Pericos', 'Rock Argentino', 'ska']",https://www.last.fm/music/Los+Pericos/_/Pupilas+Lejanas
La Boca,"Mau y Ricky, Camilo",542,2055,La Boca,[],"https://www.last.fm/music/Mau+y+Ricky,+Camilo/_/La+Boca"
Todo Cambió,Camila,202854,1351012,Todo Cambio,"['camila', 'pop', 'latin pop', 'spanish', 'mexico']",https://www.last.fm/music/Camila/_/Todo+cambi%C3%B3
Favorito,Camilo,49593,342647,"Mamacita Compilation, Vol. 7","['latin', 'Reggaeton', 'latin pop']",https://www.last.fm/music/Camilo/_/Favorito
Manicomio,Cosculluela,33549,184965,Blanco Perla,[],https://www.last.fm/music/Cosculluela/_/Manicomio
Presiento,"Morat, Aitana",1032,5032,Felicidad Pura,[],"https://www.last.fm/music/Morat,+Aitana/_/Presiento"
Hooka,"Don Omar, Plan B",901,4853,N/A,[],"https://www.last.fm/music/Don+Omar,+Plan+B/_/Hooka"
COSAS QUE NO TE DIJE,SAIKO,52181,732515,N/A,[],https://www.last.fm/music/Saiko/_/COSAS+QUE+NO+TE+DIJE
Passion Whine,"Farruko, Sean Paul",392,1316,N/A,[],"https://www.last.fm/music/Farruko,+Sean+Paul/_/Passion+Whine"
Estoy Aquí,Shakira,161216,967122,Pies Descalzos,"['latin', 'pop', 'Shakira', 'dance', 'spanish']",https://www.last.fm/music/Shakira/_/Estoy+aqu%C3%AD
"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago PZK",1439,7735,"Tiago PZK: Bzrp Music Sessions, Vol. 48",[],"https://www.last.fm/music/Bizarrap,+Tiago+PZK/_/Tiago+PZK:+Bzrp+Music+Sessions,+Vol.+48"
Sin Contrato,Maluma,66659,455798,"Pretty Boy, Dirty Boy","['sexy', 'latin', 'Reggaeton', 'latino', 'lyrics']",https://www.last.fm/music/Maluma/_/Sin+Contrato
Encantadora,Yandel,66318,391110,Dangerous,['Reggaeton'],https://www.last.fm/music/Yandel/_/Encantadora
En El Muelle de San Blas,Maná,173855,839379,MTV Unplugged,"['Rock en Espanol', 'latin', 'rock', 'Mana', 'spanish']",https://www.last.fm/music/Man%C3%A1/_/En+El+Muelle+De+San+Blas
REINA,"Mora, SAIKO",933,6098,N/A,[],"https://www.last.fm/music/Mora,+Saiko/_/REINA"
Ilegal,Cultura Profética,41493,290998,La Dulzura,"['ilegal', 'reggae', 'Beach', 'design', 'macemorning']",https://www.last.fm/music/Cultura+Prof%C3%A9tica/_/Ilegal
Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",1184,5665,N/A,[],"https://www.last.fm/music/Paulo+Londra,+Lenny+Tav%C3%A1rez/_/Nena+Maldici%C3%B3n+(feat.+Lenny+Tav%C3%A1rez)"
Pa' Que La Pases Bien,Arcángel,77962,623529,N/A,['Reggaeton'],https://www.last.fm/music/Arc%C3%A1ngel/_/Pa%27+Que+La+Pases+Bien
LVCC,Myke Towers,23211,213971,Easy Money Baby,[],https://www.last.fm/music/Myke+Towers/_/LVCC
Oe Bebé,"Blessd, Maluma",225,1245,N/A,[],"https://www.last.fm/music/Blessd,+Maluma/_/Oe+Beb%C3%A9"
3D (feat. Jack Harlow) (Clean Ver.),"Jung Kook, Jack Harlow",8233,3888018,N/A,[],"https://www.last.fm/music/Jung+Kook,+Jack+Harlow/_/3D+(feat.+Jack+Harlow)+(Clean+Ver.)"
Don’t Need Your Love,"NCT DREAM, HRVY",2027,17843,N/A,[],"https://www.last.fm/music/NCT+DREAM,+HRVY/_/Don%E2%80%99t+Need+Your+Love"
FLOWER,JISOO,322369,18143952,N/A,"['k-pop', 'hit', 'soty', 'garbage', 'flower']",https://www.last.fm/music/JiSoo/_/Flower
Nightwalker,TEN,60732,1925933,TEN - The 1st Mini Album,"['k-pop', 'electronic', 'pop', 'experimental', 'Awesome']",https://www.last.fm/music/Ten/_/Nightwalker
TAP,TAEYONG,71053,1434067,N/A,"['Hip-Hop', 'Awesome', 'fun', 'k-pop', 'Favorite']",https://www.last.fm/music/Taeyong/_/Tap
LAST PARADE,BamBam,10480,276013,BAMESIS,"['dance', 'k-pop', 't-pop']",https://www.last.fm/music/Bambam/_/LAST+PARADE
NEURON (with Gaeko & YOON MIRAE),"j-hope, Gaeko, YOON MIRAE",16571,10882707,N/A,['j-hope'],"https://www.last.fm/music/j-hope,+Gaeko,+YOON+MIRAE/_/NEURON+(with+Gaeko+&+YOON+MIRAE)"
All Eyes On Me,JISOO,163047,8290950,N/A,"['k-pop', 'Kpop', 'electronic', 'pop', 'dance']",https://www.last.fm/music/JiSoo/_/All+Eyes+on+Me
i hate fruits,NCT DREAM,20653,303990,N/A,"['Korean', 'k-pop', 'markdanaju', 'Awesome', 'Favorite']",https://www.last.fm/music/NCT+DREAM/_/i+hate+fruits
Flying Kiss,NCT DREAM,21486,295248,N/A,"['pop', 'rock', 'Awesome', 'afrobeat', 'Korean']",https://www.last.fm/music/NCT+DREAM/_/Flying+Kiss
MONEY,LISA,597941,18847158,N/A,"['rap', 'Hip-Hop', 'k-pop', 'pop', 'dance']",https://www.last.fm/music/Lisa/_/money
LIKE THAT,BABYMONSTER,131686,2008315,BABYMONS7ER,"['Awesome', 'Favorite', 'english', 'MARCO', 'FUCK CHARLI POOP']",https://www.last.fm/music/BABYMONSTER/_/LIKE+THAT
You & Me,JENNIE,260048,5073723,You & Me,"['pop', 'dance', 'Awesome', 'Favorite', 'english']",https://www.last.fm/music/Jennie/_/You+&+Me
LALISA,LISA,388344,12281466,LALISA - Single,"['k-pop', 'Kpop', 'rap', 'blackpink', 'Hip-Hop']",https://www.last.fm/music/Lisa/_/LALISA
Sticky,KISS OF LIFE,272609,4610837,N/A,"['Awesome', 'summer', 'Korean', 'k-pop', 'Favorite']",https://www.last.fm/music/Kiss+Of+Life/_/Sticky
Smart,LE SSERAFIM,406945,8679863,EASY,"['k-pop', 'Awesome', 'afrobeat', 'Korean', 'Favorite']",https://www.last.fm/music/LE+SSERAFIM/_/Smart
Yes or No,Jung Kook,258989,16417656,GOLDEN,"['bts', 'k pop', '2023', 'MySpotigramBot', 'sugaloiro']",https://www.last.fm/music/Jung+Kook/_/Yes+or+No
H.S.K.T. (feat. Wonstein),"LeeHi, Wonstein",2781,21825,N/A,[],"https://www.last.fm/music/LeeHi,+Wonstein/_/H.S.K.T.+(feat.+Wonstein)"
On The Ground,ROSÉ,382763,18825757,N/A,"['pop', 'k-pop', 'electropop', 'rock', 'electronic']",https://www.last.fm/music/Ros%C3%A9/_/ON+THE+GROUND
BATTER UP,BABYMONSTER,197825,3547706,BATTER UP,"['k-pop', '2023', 'Awesome', 'Korean', 'guilty pleasure']",https://www.last.fm/music/BABYMONSTER/_/BATTER+UP
Gone,ROSÉ,342808,12584527,N/A,"['k-pop', 'Kpop', 'pop', 'rock', 'soft rock']",https://www.last.fm/music/Ros%C3%A9/_/Gone
SOLO,JENNIE,472066,10447527,N/A,"['k-pop', 'Kpop', 'pop', 'better than selena gomez', 'blackpink']",https://www.last.fm/music/Jennie/_/SoLo
Walk,NCT 127,94679,1943194,WALK - The 6th Album,"['hip hop', 'Awesome', 'Favorite', 'song of the year', 'hella swag']",https://www.last.fm/music/NCT+127/_/WALK
Little Light,DOYOUNG,33381,581234,N/A,"['rock', 'band']",https://www.last.fm/music/Doyoung/_/Little+Light
MEOW,MEOVV,105120,1600920,MEOW,"['Kpop', 'Korean', 'k-pop', 'rookie', 'miau']",https://www.last.fm/music/Meovv/_/MEOW
Hurt,NewJeans,446079,10296196,New Jeans,"['k-pop', 'bedroom pop', 'rnb', 'Neo-Soul', 'pop']",https://www.last.fm/music/NewJeans/_/Hurt
Some (feat. Lil Boi),"SOYOU, Junggigo, lIlBOI",1638,10953,N/A,[],"https://www.last.fm/music/SOYOU,+Junggigo,+lIlBOI/_/Some+(feat.+Lil+Boi)"
Fact Check,NCT 127,175149,4071485,Fact Check - The 5th Album,"['k-pop', 'electropop', 'pop', 'funk', 'Awesome']",https://www.last.fm/music/NCT+127/_/Fact+Check
Shoong! (feat. LISA of BLACKPINK),"TAEYANG, LISA",11002,210534,N/A,[],"https://www.last.fm/music/TAEYANG,+LISA/_/Shoong%21+(feat.+LISA+of+BLACKPINK)"
Nobody Knows,KISS OF LIFE,229881,3730545,N/A,"['Awesome', 'rnb', 'Korean', 'k-pop', 'Favorite']",https://www.last.fm/music/Kiss+Of+Life/_/Nobody+Knows
1-800-hot-n-fun,LE SSERAFIM,234628,3824906,N/A,"['pop rock', 'sakura da beatriz', 'sexy', 'power pop', 'Awesome']",https://www.last.fm/music/LE+SSERAFIM/_/1-800-HOT-N-FUN
Polaroid Love,ENHYPEN,342962,6965361,DIMENSION : ANSWER,"['cute', 'easy listening', 'Awesome', 'k-pop', 'Favorite']",https://www.last.fm/music/ENHYPEN/_/Polaroid+Love
Still With You,Jung Kook,357765,14841099,Still With You,"['pop', 'soul', 'rnb', 'jazz', 'Korean']",https://www.last.fm/music/Jung+Kook/_/Still+With+You
Pink Venom,BLACKPINK,586012,21804568,Pink Venom,"['k-pop', 'Hip-Hop', 'Kpop', 'pop', 'boom bap']",https://www.last.fm/music/BLACKPINK/_/Pink+Venom
light,wave to earth,254467,4235615,Light - Single,['man hater'],https://www.last.fm/music/wave+to+earth/_/light
Love 119,RIIZE,119682,2348118,N/A,"['k-pop', 'Kpop', 'Awesome', 'rnb', 'Korean']",https://www.last.fm/music/RIIZE/_/LOVE+119
Shut Down,BLACKPINK,551026,18010200,BORN PINK,"['pop', 'k-pop', 'metal', 'Hip-Hop', 'hip hop']",https://www.last.fm/music/BLACKPINK/_/Shut+Down
Never Let Go,Jung Kook,166415,36903068,Never Let Go,"['bts', 'Go', 'jungkook', 'pop', 'dance']",https://www.last.fm/music/Jung+Kook/_/Never+Let+Go
