id,track_name,artist,album,popularity,release_date,spotify_url,Genre
4zPDjRgceGrR0Sm54YDTTf,Autumn Nocturne,Lou Donaldson,Blues Walk,53,1958,https://open.spotify.com/track/4zPDjRgceGrR0Sm54YDTTf,jazz
6qMMQzYTKabamnMPlCmfxb,On The Street Where You Live - Remastered 1998,Dean Martin,This Time I'm Swingin',54,1960,https://open.spotify.com/track/6qMMQzYTKabamnMPlCmfxb,jazz
6yKkA8HzwWTZ5taIMaG4Nm,My Foolish Heart,Bill Evans Trio,Waltz For Debby (Original Jazz Classics Remaster 2010),52,1961,https://open.spotify.com/track/6yKkA8HzwWTZ5taIMaG4Nm,jazz
06Pfxmp9TtC2H00apclouT,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],60,2012-01-01,https://open.spotify.com/track/06Pfxmp9TtC2H00apclouT,jazz
5je0CDv1Z1hT82Nek1Fjhl,Só Danço Samba,"Stan Getz, Luiz Bonfá",Jazz Samba Encore!,58,1963,https://open.spotify.com/track/5je0CDv1Z1hT82Nek1Fjhl,jazz
6cRsRBzSaGwfnMMqNSjtFY,Don't Go To Strangers,Etta Jones,Don't Go To Strangers (Rudy Van Gelder Remaster),51,1960-01-01,https://open.spotify.com/track/6cRsRBzSaGwfnMMqNSjtFY,jazz
7yED4n2U8RR5LKZVmisiev,The Way You Look Tonight,Tony Bennett,"Rarities, Outtakes & Other Delights, Vol. 2",54,2012-11-17,https://open.spotify.com/track/7yED4n2U8RR5LKZVmisiev,jazz
1srD2uc11TcQiOmHHrJp8M,Reasons,"Earth, Wind & Fire",That's The Way Of The World,56,1975-03-15,https://open.spotify.com/track/1srD2uc11TcQiOmHHrJp8M,jazz
6RXoJlA32eHVLBIIoQVZBN,Burning Love,"Cassandra Beck, Beluga's Trio",Burning Love,49,2023-04-14,https://open.spotify.com/track/6RXoJlA32eHVLBIIoQVZBN,jazz
3VZwP7d1U7tuQjb9JZrSRF,'S Wonderful,Diana Krall,The Look Of Love,52,2001-01-01,https://open.spotify.com/track/3VZwP7d1U7tuQjb9JZrSRF,jazz
0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,Sam Cooke,The Man Who Invented Soul,58,2000-09-26,https://open.spotify.com/track/0WVTQp3SOCuMr08jh1jweV,jazz
3a61AXiLnRT456B4MeW7mT,Les Etoiles,Melody Gardot,My One And Only Thrill,47,2009-01-01,https://open.spotify.com/track/3a61AXiLnRT456B4MeW7mT,jazz
4Q2YZBLBTzw8vEJb8mZEdV,ON THE SUNNY SIDE OF THE STREET - English Version,Lisa Ono,Ono Lisa best 2002-2006,47,2008-05-21,https://open.spotify.com/track/4Q2YZBLBTzw8vEJb8mZEdV,jazz
6rK27cC9hX0e1Chrnxo9Vn,My Romance - Remastered 2006,Gene Ammons,Boss Tenor (RVG Remasters / Remastered 2006),51,2006-03-21,https://open.spotify.com/track/6rK27cC9hX0e1Chrnxo9Vn,jazz
3XZN4wXwG2o0OadHWExzPr,Baby I'm A Fool,Melody Gardot,My One And Only Thrill,49,2009-01-01,https://open.spotify.com/track/3XZN4wXwG2o0OadHWExzPr,jazz
3nfxV3jfRcRWISwek49LTg,Jingle Bells (feat. The Puppini Sisters),"Michael Bublé, The Puppini Sisters",Christmas (Deluxe Special Edition),57,2011-10-24,https://open.spotify.com/track/3nfxV3jfRcRWISwek49LTg,jazz
5XEXEhrdoBb0vgQrHy6P44,More Than a Woman,Ituana,More Than a Woman,48,2020-05-15,https://open.spotify.com/track/5XEXEhrdoBb0vgQrHy6P44,jazz
4rfh0qEv1HdKRXWiRXfzWF,"It's Been a Long, Long Time",Harry James,Texas Chatter,54,2008-10-29,https://open.spotify.com/track/4rfh0qEv1HdKRXWiRXfzWF,jazz
7kZZqvxiakch8uyU9fY7hC,Plus bleu que tes yeux,Jill Barber,Chansons,49,2013-01-29,https://open.spotify.com/track/7kZZqvxiakch8uyU9fY7hC,jazz
0Yp603BgzIKDDcSUBrYYba,One Hundred Ways,"Quincy Jones, James Ingram",The Dude,51,1981-03-28,https://open.spotify.com/track/0Yp603BgzIKDDcSUBrYYba,jazz
4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,"Stan Getz, João Gilberto, Astrud Gilberto, Antônio Carlos Jobim",Getz/Gilberto (Expanded Edition),57,1964-03-01,https://open.spotify.com/track/4qGfJb2KByjvzrwo8HNibg,jazz
0Rk9byjmZksAJX15onGns5,Teach Me Tonight,Dinah Washington,"The Complete Dinah Washington On Mercury, Vol.4 (1954-1956)",52,1988-01-01,https://open.spotify.com/track/0Rk9byjmZksAJX15onGns5,jazz
1MyKrE830Qjvev4muWsL0j,"Baby, I Love Your Way - Bossa Nova Version",Michelle Simonal,"Baby, I Love Your Way",49,2023-06-09,https://open.spotify.com/track/1MyKrE830Qjvev4muWsL0j,jazz
74H6uHl17HLeYWshgDfMrX,Better Than Snow,"Norah Jones, Laufey",Christmas With You,48,2023-11-10,https://open.spotify.com/track/74H6uHl17HLeYWshgDfMrX,jazz
28FsV1w4ITC0m218KoqdFi,Alone Together,"Lara Louise, Grant Levin",Alone Together,49,2022-12-20,https://open.spotify.com/track/28FsV1w4ITC0m218KoqdFi,jazz
3QQ8XjdUJrWZ9fSlypk6lN,Water - Bossa Nova Version,"Groove Da Praia, Mayla Da Viola",Water (Bossa Nova Version),49,2024-02-23,https://open.spotify.com/track/3QQ8XjdUJrWZ9fSlypk6lN,jazz
6e6Kxot9nHyZ4I8GgmGKII,Nothing Can Change This Love,Sam Cooke,Mr. Soul,59,1963-02,https://open.spotify.com/track/6e6Kxot9nHyZ4I8GgmGKII,jazz
6SNGzhVrisdq63Ndz58ovT,Luv (sic),Nujabes,Luv(sic) Hexalogy,57,2015-12-09,https://open.spotify.com/track/6SNGzhVrisdq63Ndz58ovT,jazz
2KQtAZ5F8LK0vi0JyrpF6w,I'm a Rock,Jitwam,Honeycomb,52,2019-05-03,https://open.spotify.com/track/2KQtAZ5F8LK0vi0JyrpF6w,jazz
28Zg3EXyibO3UEda2WirSV,Koop Island Blues,"Koop, Ane Brun",Koop Islands,57,2006-10-03,https://open.spotify.com/track/28Zg3EXyibO3UEda2WirSV,jazz
1zOA78sKxnosYcQtYR0ZDv,peace,berlioz,open this wall,58,2024-07-12,https://open.spotify.com/track/1zOA78sKxnosYcQtYR0ZDv,jazz
05CovbrGQALQUh4yVonNfa,If,Kenny G,I'm In The Mood For Love ... The Most Romantic Melodies Of All Time,46,2006-05-01,https://open.spotify.com/track/05CovbrGQALQUh4yVonNfa,jazz
6nlYy6TtDmWzW536XxOIxw,What a Difference a Day Makes,Angelina Jordan,What a Difference a Day Makes,51,2016-12-17,https://open.spotify.com/track/6nlYy6TtDmWzW536XxOIxw,jazz
48Y0fDYJ9VJecyW75FsCCh,Wonderland,Caravan Palace,<I°_°I>,44,2015-10-16,https://open.spotify.com/track/48Y0fDYJ9VJecyW75FsCCh,jazz
7Eta1k8UzwooyJCB9stY1d,Comics,Caravan Palace,<I°_°I>,46,2015-10-16,https://open.spotify.com/track/7Eta1k8UzwooyJCB9stY1d,jazz
7i9RIEuPvpQ8NtfI0dSJeK,If You Love Me,Melody Gardot,Sunset In The Blue,54,2020-10-23,https://open.spotify.com/track/7i9RIEuPvpQ8NtfI0dSJeK,jazz
2b8cQfktOXRqaeAXSB4zaP,I Can't Stop Loving You - 2024 Remaster,Ray Charles,"Modern Sounds In Country And Western Music, Vols 1 & 2 (2024 Remaster)",55,1962-01-01,https://open.spotify.com/track/2b8cQfktOXRqaeAXSB4zaP,jazz
4CjsInvWGmHOxxVQ2sS9F4,Please come home for christmas,Jeff Laine & Co,Please come home for christmas,50,2023-10-13,https://open.spotify.com/track/4CjsInvWGmHOxxVQ2sS9F4,jazz
6sI5m6cabkKWBuDh0kXMKk,Anything You Want - Not That,Belleruche,The Express,58,2008-10-13,https://open.spotify.com/track/6sI5m6cabkKWBuDh0kXMKk,jazz
7GsLrzsAash4bp75SltRaN,Chasing Pirates,Norah Jones,The Fall,51,2009-11-17,https://open.spotify.com/track/7GsLrzsAash4bp75SltRaN,jazz
3E5ndyOfO6vFDEIE42HA8o,Mack the Knife,Bobby Darin,That's All,58,1959,https://open.spotify.com/track/3E5ndyOfO6vFDEIE42HA8o,jazz
0GyXfYRuvG9nt71zF99SER,I'll Be Home for Christmas,Michael Bublé,Christmas (Deluxe Special Edition),55,2011-10-24,https://open.spotify.com/track/0GyXfYRuvG9nt71zF99SER,jazz
7p6ZeiNtEHJKmc4YWBZELG,Georgia On My Mind,Oscar Peterson Trio,Night Train (Expanded Edition),54,1963-01-01,https://open.spotify.com/track/7p6ZeiNtEHJKmc4YWBZELG,jazz
5TIOvTjDDejF4siWjay83G,Suspicious Minds,Ituana,Suspicious Minds,50,2023-03-17,https://open.spotify.com/track/5TIOvTjDDejF4siWjay83G,jazz
4o6oR3FWs2QJWQjTGYei5t,Moonglow,Benny Goodman Sextet,Benny Goodman Remember Where Or When,51,2022-01-27,https://open.spotify.com/track/4o6oR3FWs2QJWQjTGYei5t,jazz
016HKF7A4O7tatoJ9BgZM1,Say It (Over And Over Again),John Coltrane Quartet,Ballads (Deluxe Edition - Rudy Van Gelder Remaster),55,1963,https://open.spotify.com/track/016HKF7A4O7tatoJ9BgZM1,jazz
5CKHhg31HcYYhwUeeGqvhq,I Wish I Knew How It Would Feel to Be Free,Nina Simone,Silk & Soul (Expanded Edition),58,1967,https://open.spotify.com/track/5CKHhg31HcYYhwUeeGqvhq,jazz
63yUqUFLVbDQRKR8rQXdsD,Piece Of Mind,Vincent Rayn,Piece Of Mind,52,2024-07-19,https://open.spotify.com/track/63yUqUFLVbDQRKR8rQXdsD,jazz
5qpiNT4qeoHnlsO8NdKrnr,Smile,Madeleine Peyroux,Half The Perfect World,43,2006-01-01,https://open.spotify.com/track/5qpiNT4qeoHnlsO8NdKrnr,jazz
6gSalwEvVQfSFiqgwfyITp,Luv (sic) pt2,Nujabes,Luv(sic) Hexalogy,53,2015-12-09,https://open.spotify.com/track/6gSalwEvVQfSFiqgwfyITp,jazz
7HDOeq4Pm2mOayUVFdKaqD,The Lady in Red,The Cooltrane Quartet,The Lady in Red,48,2019-12-06,https://open.spotify.com/track/7HDOeq4Pm2mOayUVFdKaqD,jazz
78ntGe4xyecZHg9exQWwK6,Blue And Sentimental,Oscar Peterson,Oscar Peterson Plays Count Basie,54,1956-01-01,https://open.spotify.com/track/78ntGe4xyecZHg9exQWwK6,jazz
4QMEcIbG9GtSrkbvk7Pswd,Have Yourself a Merry Little Christmas,Michael Bublé,Christmas (Deluxe Special Edition),56,2011-10-24,https://open.spotify.com/track/4QMEcIbG9GtSrkbvk7Pswd,jazz
6fUDNcmsnnUVyOtEnA9xdC,Orange Colored Sky,Nat King Cole,The Nat King Cole Story,56,1961-09-25,https://open.spotify.com/track/6fUDNcmsnnUVyOtEnA9xdC,jazz
4aptr0Era7aIdkX5gfsaFN,ode to rahsaan,berlioz,open this wall,57,2024-07-12,https://open.spotify.com/track/4aptr0Era7aIdkX5gfsaFN,jazz
0JL9TZip7mL7iwC5EOkALS,Lady Brown (feat. Cise Starr from CYNE),"Nujabes, Cise Starr",Metaphorical Music,58,2003-08-21,https://open.spotify.com/track/0JL9TZip7mL7iwC5EOkALS,jazz
2TFzmt2xRoSd3KNelJcUxZ,They Say It's Wonderful,John Coltrane Quartet,Ballads (Deluxe Edition - Rudy Van Gelder Remaster),53,1963,https://open.spotify.com/track/2TFzmt2xRoSd3KNelJcUxZ,jazz
0WGlJKVRSgX1KkFFozCHHU,wash my sins away,berlioz,wash my sins away,58,2023-05-12,https://open.spotify.com/track/0WGlJKVRSgX1KkFFozCHHU,jazz
24dZI4yN19EFFNmPaXnxNU,People From Ibiza,Stella Starlight Trio,People From Ibiza,48,2024-10-04,https://open.spotify.com/track/24dZI4yN19EFFNmPaXnxNU,jazz
5LBbKfP2Jf8z7EcEBmqyF7,Blue Spaces,Oakwood Station,Somewhere Sometime,47,2019-11-15,https://open.spotify.com/track/5LBbKfP2Jf8z7EcEBmqyF7,jazz
3FwNKZkn50tXoEaXKtvKXw,Le Temps Qui Passe,Laura Fygi,Rendez Vous,46,2007-01-01,https://open.spotify.com/track/3FwNKZkn50tXoEaXKtvKXw,jazz
3fbfLTh42yq52XbcWrOUSD,The Look of Love,Dusty Springfield,Solid Gold Dusty Springfield,33,2020-11-15,https://open.spotify.com/track/3fbfLTh42yq52XbcWrOUSD,jazz
2HyPrPSANTIPkR6CfiytwY,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),"Doris Day, Paul Weston And His Orchestra",Day By Night (with Paul Weston & His Music From Hollywood),53,1957-11-11,https://open.spotify.com/track/2HyPrPSANTIPkR6CfiytwY,jazz
4bqFJrPqsCkwkK1CY4AZEU,Sous le ciel de Paris,Jill Barber,Chansons,51,2013-01-29,https://open.spotify.com/track/4bqFJrPqsCkwkK1CY4AZEU,jazz
2csA2nDUNR5TfQEn1I7nt4,September In The Rain,Dinah Washington,September In The Rain,52,1961-01-01,https://open.spotify.com/track/2csA2nDUNR5TfQEn1I7nt4,jazz
1YfDfk1s3U1iexGila4UC2,"說散就散 - ""前任3: 再見前任"" 電影主題曲",TIA RAY,"說散就散 (""前任3: 再見前任"" 電影主題曲)",48,2017-12-22,https://open.spotify.com/track/1YfDfk1s3U1iexGila4UC2,jazz
3Boo42xOD5ZfPiCYjEXx1h,What’s It About?,Charles Daisey & Friends,What’s It About?,51,2024-09-27,https://open.spotify.com/track/3Boo42xOD5ZfPiCYjEXx1h,jazz
1cfxSquzIuVUXxG7yfUmwF,Just Like Heaven,Kat Edmonson,Take To The Sky,47,2009-02-09,https://open.spotify.com/track/1cfxSquzIuVUXxG7yfUmwF,jazz
0D0NwBMfJPoh1sZ61p5Fot,A Change Is Gonna Come,Sam Cooke,Ain't That Good News,62,2003,https://open.spotify.com/track/0D0NwBMfJPoh1sZ61p5Fot,jazz
4HfxDJ0uLHTLe0fZrx0MbQ,Check the Rhime,A Tribe Called Quest,The Low End Theory,60,1991-09-24,https://open.spotify.com/track/4HfxDJ0uLHTLe0fZrx0MbQ,jazz
2JXrRgRYoqyqGoxEikPg2I,A TOWN WITH AN OCEAN VIEW - Jazz version,Cafe Music BGM channel,CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~,41,2017-09-13,https://open.spotify.com/track/2JXrRgRYoqyqGoxEikPg2I,jazz
3AgqQbQWYLGsemeBHk1U1d,Autumn Leaves - Remastered 1987,Nat King Cole,Sings For Two In Love,54,1953-08-01,https://open.spotify.com/track/3AgqQbQWYLGsemeBHk1U1d,jazz
54h1RKrrFJDsNOfhwmqu9o,In the Mood - Live,Glenn Miller,The Glenn Miller Carnegie Hall Concert (Live),56,1939,https://open.spotify.com/track/54h1RKrrFJDsNOfhwmqu9o,jazz
3lU9Wn3njq2SjDTPfjpUVR,Funny Midnight Sun,Mr Miss,先生小姐,38,2016-11-15,https://open.spotify.com/track/3lU9Wn3njq2SjDTPfjpUVR,jazz
2U3ENhffoGzWcoYoR0U4Lm,They Can't Take That Away From Me,"Ella Fitzgerald, Louis Armstrong",Ella and Louis,53,1956-10-01,https://open.spotify.com/track/2U3ENhffoGzWcoYoR0U4Lm,jazz
7rkUCu2iSuNwoyMIDRQA0T,I'm Not Here to Make Friends,"Nenei, Groove Da Praia",I'm Not Here to Make Friends,47,2024-07-05,https://open.spotify.com/track/7rkUCu2iSuNwoyMIDRQA0T,jazz
41bWhFyo0NndpMMedZGMl0,In The Rain,Kenny G,Breathless,45,1992,https://open.spotify.com/track/41bWhFyo0NndpMMedZGMl0,jazz
2d64G7VaZdHQuAquz5HQNu,That Old Feeling,Chet Baker,Chet Baker Sings,51,1956,https://open.spotify.com/track/2d64G7VaZdHQuAquz5HQNu,jazz
7BLkYqsYFNuMsDZhJ3x9pT,Georgy Porgy,"Stella Starlight Trio, Shelly Sony",Georgy Porgy,46,2024-02-09,https://open.spotify.com/track/7BLkYqsYFNuMsDZhJ3x9pT,jazz
4TUYXBMD004ZwWTeYcynFH,Autumn In New York,Diana Krall,This Dream Of You,47,2020-09-25,https://open.spotify.com/track/4TUYXBMD004ZwWTeYcynFH,jazz
7hZ5vjaWl6KxvTXo1aMorp,Back in Your Own Back Yard,"Madeleine Peyroux, William Galison",Got You on My Mind,49,2004,https://open.spotify.com/track/7hZ5vjaWl6KxvTXo1aMorp,jazz
4GMWA6sqYzdDCma6oCBI1D,Vous Qui Passez Sans Me Voir,Chantal Chamberland,Soirée,46,2014-07-07,https://open.spotify.com/track/4GMWA6sqYzdDCma6oCBI1D,jazz
3lO4Z6BSp773vcovgYurHg,As Time Goes By,Billie Holiday,The Complete Commodore Recordings,52,1997-01-28,https://open.spotify.com/track/3lO4Z6BSp773vcovgYurHg,jazz
3E3u7Aq7DvJCj2kiGXAknO,Silhouette,Kenny G,Silhouette,48,1988-10-04,https://open.spotify.com/track/3E3u7Aq7DvJCj2kiGXAknO,jazz
1bYItjcPRtxZs6Ir71O5RB,(I Left My Heart) In San Francisco,Tony Bennett,I Left My Heart In San Francisco,52,1962-06-18,https://open.spotify.com/track/1bYItjcPRtxZs6Ir71O5RB,jazz
68FhagAoZr9Ld8oCp9JoYP,Temptation,Diana Krall,The Girl In The Other Room,50,2004-01-01,https://open.spotify.com/track/68FhagAoZr9Ld8oCp9JoYP,jazz
0kfdvJhyb0QHBG1IM9Vlht,Manha de Carnaval,João Donato,The New Sound of Brazil,54,1965,https://open.spotify.com/track/0kfdvJhyb0QHBG1IM9Vlht,jazz
13zjNPZUyWvzZC2dlYjW0L,Dance Me To The End Of Love,Madeleine Peyroux,Careless Love,55,2004-09-14,https://open.spotify.com/track/13zjNPZUyWvzZC2dlYjW0L,jazz
6zDxfk0SAZnMVX4fvQ4Z2c,You’re Always Waiting,Hudson Harris & Haim,You’re Always Waiting,52,2024-07-19,https://open.spotify.com/track/6zDxfk0SAZnMVX4fvQ4Z2c,jazz
6a899bXlCuViXW2Qs8Rdqo,Turn Your Love Around,George Benson,The George Benson Collection,55,1981,https://open.spotify.com/track/6a899bXlCuViXW2Qs8Rdqo,jazz
4CEK8L459CVr9wqc4ib2ZD,Hide - Slow,Dorian Concept,Hide (Slow),53,2024-07-16,https://open.spotify.com/track/4CEK8L459CVr9wqc4ib2ZD,jazz
50DxwELMhzzkM74s5SGlTC,Simple Song,Eve St. Jones,Simple Song,47,2021-10-29,https://open.spotify.com/track/50DxwELMhzzkM74s5SGlTC,jazz
2odqzHVvxzwHNmyDp2POKa,Endless Love,"Jamie Lancaster, Michelle Simonal",Duets,46,2019-01-04,https://open.spotify.com/track/2odqzHVvxzwHNmyDp2POKa,jazz
7f1UEGMBMuXfLBP5XANfrW,The Hop,A Tribe Called Quest,"Beats, Rhymes & Life",58,1996-07-30,https://open.spotify.com/track/7f1UEGMBMuXfLBP5XANfrW,jazz
1KCwVlplqFu1GzUmY4sBAi,Don't You Worry ’bout a Thing,"The Cooltrane Quartet, Nenei",Don't You Worry ’bout a Thing,47,2023-09-01,https://open.spotify.com/track/1KCwVlplqFu1GzUmY4sBAi,jazz
3JaRjTNqNKiK8bWp3Dn7KB,In a Manner of Speaking,"Nouvelle Vague, Camille",Nouvelle vague,62,2004-05-11,https://open.spotify.com/track/3JaRjTNqNKiK8bWp3Dn7KB,jazz
3iHrGCUXfZ4BoOy615Ydbk,Kimbara,Barry Can't Swim,Kimbara,58,2024-04-30,https://open.spotify.com/track/3iHrGCUXfZ4BoOy615Ydbk,jazz
4MrfQL4TYQXJBlZYpAHTuE,"Baby, It's Cold Outside",Dean Martin,A Winter Romance,59,1959-01-01,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,jazz
0suRVpl5fIZVm7PuROSRsQ,Thinking About You,Norah Jones,Not Too Late,52,2007-01-24,https://open.spotify.com/track/0suRVpl5fIZVm7PuROSRsQ,jazz
1sUcuZMuz5Kn5rATfzL77v,Here We Go Again / Fanboi,Ardhito Pramono,Craziest thing happened in my backyard,51,2020-02-28,https://open.spotify.com/track/1sUcuZMuz5Kn5rATfzL77v,jazz
1RMDXedcRno6rDBCbNHDJf,Santa Claus Is Coming to Town,Michael Bublé,Christmas (Deluxe Special Edition),56,2012-11-09,https://open.spotify.com/track/1RMDXedcRno6rDBCbNHDJf,jazz
3QnHWkNMY2mpy494Bis0ly,I Just Want To Make Love To You - Single Version,Etta James,At Last!,60,1960,https://open.spotify.com/track/3QnHWkNMY2mpy494Bis0ly,jazz
1Let4BYaYSum46nAGO1i6v,We're in This Love Together,Al Jarreau,Breakin' Away,49,1981,https://open.spotify.com/track/1Let4BYaYSum46nAGO1i6v,jazz
1njxWb5fM5L5eEq9MyWddU,La Vie En Rose,Madeleine Peyroux,Dreamland,51,1996-09-27,https://open.spotify.com/track/1njxWb5fM5L5eEq9MyWddU,jazz
6RJJUEOfUyMhcxtsfLNRpH,Frosty the Snowman (feat. The Puppini Sisters),"Michael Bublé, The Puppini Sisters",Christmas (Deluxe Special Edition),54,2011-10-24,https://open.spotify.com/track/6RJJUEOfUyMhcxtsfLNRpH,jazz
3frljinYzzUNd5YRIF6xhj,Toyland,Eli Starr Trio,Happy Christmas,48,2022-10-16,https://open.spotify.com/track/3frljinYzzUNd5YRIF6xhj,jazz
5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,Roy Ayers Ubiquity,Everybody Loves The Sunshine (Reissue),60,1976-05-12,https://open.spotify.com/track/5le4sn0iMcnKU56bdmNzso,jazz
3hN5cipCofNVspWVkToiQD,Actually,Dan Kye,Small Moments,52,2020-11-13,https://open.spotify.com/track/3hN5cipCofNVspWVkToiQD,jazz
2Fk1WNNBK7If8eRUDwlja0,hot house,berlioz,jazz is for ordinary people,55,2023-06-23,https://open.spotify.com/track/2Fk1WNNBK7If8eRUDwlja0,jazz
0SxFyA4FqmEQqZVuAlg8lf,The First Time Ever I Saw Your Face,Roberta Flack,First Take,57,1969,https://open.spotify.com/track/0SxFyA4FqmEQqZVuAlg8lf,jazz
0XgpiStoxq1IJncYlPrvZ5,Runnin',The Pharcyde,Labcabincalifornia (Deluxe Edition),60,1995-01-01,https://open.spotify.com/track/0XgpiStoxq1IJncYlPrvZ5,jazz
7gHFBNy0Qn86xGKJ9OdFTw,Misty,Sarah Vaughan,Sarah Vaughan's Golden Hits,51,1958-07-07,https://open.spotify.com/track/7gHFBNy0Qn86xGKJ9OdFTw,jazz
5JRDIhGU31EyE4OSUlDtWI,"You're Mine, You!",Chet Baker,Baby Breeze (Expanded Edition),48,1965-01-01,https://open.spotify.com/track/5JRDIhGU31EyE4OSUlDtWI,jazz
0dKxhW1wAA8YrvMhiEd1qd,Blissful,"yosev, Kimmø",Blissful,49,2024-07-19,https://open.spotify.com/track/0dKxhW1wAA8YrvMhiEd1qd,jazz
2LZdFnXIXuky0S0Jhdl4Qz,I Got You (I Feel Good),James Brown,The 50th Anniversary Collection,49,2003-10-07,https://open.spotify.com/track/2LZdFnXIXuky0S0Jhdl4Qz,jazz
4TtDDJT3b9ardn5stlCc2u,Favela,Ike Quebec,Bossa Nova Soul Samba,49,1996-01-01,https://open.spotify.com/track/4TtDDJT3b9ardn5stlCc2u,jazz
3qVMPflGr8jJr2fxGnMltL,Say Something,Cassandra Beck,Say Something,46,2024-10-04,https://open.spotify.com/track/3qVMPflGr8jJr2fxGnMltL,jazz
3szI9hDVbyOYU0yd77G35n,A Marshmallow World,Dean Martin,The Dean Martin Christmas Album,57,1966,https://open.spotify.com/track/3szI9hDVbyOYU0yd77G35n,jazz
2xb1HCvRkwY0vof2Z6VMe9,More Than This,"Charlie Hunter, Norah Jones",Songs From The Analog Playground,51,2001-01-01,https://open.spotify.com/track/2xb1HCvRkwY0vof2Z6VMe9,jazz
2bPWLtJe3v33z1j40sWB8a,Strange (feat. Hillary Smith),"Kris Bowers, Hillary Smith",Bridgerton (Covers from the Netflix Original Series),53,2020-12-25,https://open.spotify.com/track/2bPWLtJe3v33z1j40sWB8a,jazz
3h94vp5QyqopAwVolKhM5l,Havana,Kenny G,The Moment,45,1996,https://open.spotify.com/track/3h94vp5QyqopAwVolKhM5l,jazz
4GqMYg91LJXiLjvQBFc3s0,Dream Lover - 2006 Remaster,Bobby Darin,Definitive Pop: Bobby Darin,54,2007-02-05,https://open.spotify.com/track/4GqMYg91LJXiLjvQBFc3s0,jazz
09lt5zdvnE76jBHNNvsCxQ,Do You Really Want to Hurt Me,Karen Souza,Bossa n' Essentials,47,2011-05-24,https://open.spotify.com/track/09lt5zdvnE76jBHNNvsCxQ,jazz
0sCeNwt8xRCMR4NhKpMyBe,Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,Herbie Hancock,Empyrean Isles (Expanded Edition),56,1964-06-17,https://open.spotify.com/track/0sCeNwt8xRCMR4NhKpMyBe,jazz
4pVxflK7JBEAzj4pEY8G8e,The First Noel,Flatland Park,The First Noel,48,2020-09-29,https://open.spotify.com/track/4pVxflK7JBEAzj4pEY8G8e,jazz
1EeS8SQ0BAhNrLVLCNrxrj,Morning Matters,Yazmin Lacey,Morning Matters,52,2020-02-27,https://open.spotify.com/track/1EeS8SQ0BAhNrLVLCNrxrj,jazz
5yYJNiQ3oapwwxu2A7Ch0A,C'est si bon,Louis Armstrong,Satchmo Serenades,53,1952-04-01,https://open.spotify.com/track/5yYJNiQ3oapwwxu2A7Ch0A,jazz
373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,"Ella Fitzgerald, The Delta Rhythm Boys",The War Years (1941-1947),51,1994-09-13,https://open.spotify.com/track/373yGkNo74RZgmQgTiR8xK,jazz
2LJgaUCNlj68xg8XqOmBHs,What a Morning,Emilie Schiøtt,After the Rain,46,2017-08-25,https://open.spotify.com/track/2LJgaUCNlj68xg8XqOmBHs,jazz
4TxBGpTxrNvRNhF39Dl3NQ,Mornin',Al Jarreau,Jarreau,52,1983,https://open.spotify.com/track/4TxBGpTxrNvRNhF39Dl3NQ,jazz
3i2zMuJZ43RikgjQLH5LmX,Mas Que Nada - 2011 Rio Version,"Sérgio Mendes, Gracinha Leporace",Rio: Music From The Motion Picture (International Version),57,2011-01-01,https://open.spotify.com/track/3i2zMuJZ43RikgjQLH5LmX,jazz
3xCIzV4hTgfPAZXhJRvx8i,Golden Earrings,"Lara Louise, Grant Levin",Alone Together,47,2022-12-20,https://open.spotify.com/track/3xCIzV4hTgfPAZXhJRvx8i,jazz
7HOyzeUeL7QUX0siA5T7FV,To Have & To Hold,Heather Rigdon,Young & Naïve,40,2007-01-01,https://open.spotify.com/track/7HOyzeUeL7QUX0siA5T7FV,jazz
15ouqiBsgL12olEwP3COsH,Águas De Março,"Elis Regina, Antônio Carlos Jobim",Elis & Tom,63,1974-06-17,https://open.spotify.com/track/15ouqiBsgL12olEwP3COsH,jazz
2AcDdgk7gSs1gJKcIsi6Ep,Fever,"Ray Charles, Natalie Cole",Genius Loves Company,51,2004-08-31,https://open.spotify.com/track/2AcDdgk7gSs1gJKcIsi6Ep,jazz
0OGo0CHKYXBzb9A9KdtQLz,Tout Doucement,Blossom Dearie,Blossom Dearie (Expanded Edition),47,1957-04-01,https://open.spotify.com/track/0OGo0CHKYXBzb9A9KdtQLz,jazz
17OHsQ5RBrU6b9lTaPP0vh,Prelude In E Minor,Gerry Mulligan Sextet,Night Lights (Expanded Edition),53,1963-01-01,https://open.spotify.com/track/17OHsQ5RBrU6b9lTaPP0vh,jazz
09GqLS45kyKf1K1rUyfOIV,Cars and Girls,Groove Da Praia,The Groove Girls,45,2018-11-16,https://open.spotify.com/track/09GqLS45kyKf1K1rUyfOIV,jazz
